EffectiveDate,IncludedQuantity,MeterCategory,MeterId,MeterName,MeterRates_0,MeterRates_100,MeterRates_1000,MeterRates_1000000,MeterRates_1000000000,MeterRates_10235,MeterRates_1024,MeterRates_10240,MeterRates_10240.0,MeterRates_102400,MeterRates_1024000,MeterRates_1048576,MeterRates_1048576.0,MeterRates_1140,MeterRates_1500,MeterRates_153595,MeterRates_153600,MeterRates_153600.0,MeterRates_16500,MeterRates_1766500,MeterRates_1980000,MeterRates_20,MeterRates_20000,MeterRates_200000,MeterRates_20480,MeterRates_2487.5,MeterRates_25,MeterRates_250,MeterRates_25600,MeterRates_266500,MeterRates_2999900,MeterRates_499000,MeterRates_499900,MeterRates_5,MeterRates_5.0,MeterRates_500,MeterRates_51195,MeterRates_511995,MeterRates_5120,MeterRates_51200,MeterRates_51200.0,MeterRates_512000,MeterRates_512000.0,MeterRates_5120000,MeterRates_5242880,MeterRates_5242880.0,MeterRates_5999900,MeterRates_6500,MeterRates_66500,MeterRates_87.5,MeterRates_90,MeterRates_95,MeterRates_950000,MeterRates_99000,MeterRates_995,MeterRates_9950000,MeterRates_9980000,MeterRates_99900,MeterRates_9999900,MeterRegion,MeterSubCategory,MeterTags_0,Unit
2015-06-01T00:00:00Z,0,Storage,56ae806b-665c-41c4-9773-f82d2b2c98ce,Premium Storage - Page Blob/P10 (Units),None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,AU East,Locally Redundant,None,Units
2014-10-01T00:00:00Z,0,Virtual Machines,6e6509e1-6f27-4422-adc8-0cfee6f0f9e6,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US West,Standard_G4 VM (Windows),None,Hours
2014-02-11T00:00:00Z,0,Virtual Machines,2e9d1961-f4d3-4abc-ae40-9589d6160e6c,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,AP Southeast,BASIC.A1 VM,None,Hours
2014-10-01T00:00:00Z,0,Virtual Machines,981a258b-c47a-49e4-8e7f-a3d92afb5c22,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,AU Southeast,BASIC.A1 VM,None,Hours
2014-12-01T00:00:00Z,0,Virtual Machines,33fdfc79-05fc-4154-89e0-c3072a57f6bf,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US North Central,A4 VM (Windows),None,Hours
2015-01-01T00:00:00Z,0,Virtual Machines,f1cba056-ef57-4ce1-831b-b67168724adb,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US East 2,BASIC.A2 VM (Windows),None,Hours
2014-12-01T00:00:00Z,0,Virtual Machines,464fea94-ddd6-4ce7-9523-e32113a366ba,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,AP Southeast,A2 VM,None,Hours
2016-02-01T00:00:00Z,0,Cloud Services,0aaf975b-8e33-404b-93f7-de7d69774ca1,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US West,Standard_D1_v2 Cloud Services,None,Hours
2014-08-01T00:00:00Z,1536,Networking,8c4a5ab4-de4f-4059-afab-627e0db17b47,Data Transfer Out at 200 Mbps (GB),None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Zone 2,ExpressRoute (IXP),None,GB
2016-02-01T00:00:00Z,0,Virtual Machines,d8eabad1-acdd-4b64-b593-8ffc9751017a,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,JA East,Standard_D2_v2 VM,None,Hours
2014-01-01T00:00:00Z,0,Virtual Machines,7604aa79-bf22-4c63-9a93-2762f5121ab9,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US Central,A8 VM (Windows),None,Hours
2015-06-01T00:00:00Z,0,Visual Studio,378eb4e8-8d82-46ee-aacb-460e00002b4f,Standard Overage Data Points (1M),None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,Application Insights,None,1M Data Points
2012-08-01T00:00:00Z,0,Data Management,46c02a5f-778a-4feb-85bf-de4148636090,Storage (GB),None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,SQL Database Premium,None,GB
2015-01-01T00:00:00Z,0,Data Services,e80bd6e2-731d-4e39-92cf-06482af38e4a,S2 DocumentDB Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,DocumentDB,None,Hours
2016-02-01T00:00:00Z,0,Virtual Machines,0c3624ee-228f-4363-9a44-bdc7dbd875c6,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,EU West,Standard_D11_v2 VM,None,Hours
2015-03-01T00:00:00Z,0,Data Services,b0400d79-68d7-48a4-8f39-5c867d108ebd,Standard Elastic DTU Pack,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,AU East,SQL Database,None,Days
2016-02-01T00:00:00Z,0,Cloud Services,6f57a920-4e4b-4422-a013-6ce0c20ebd13,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,AP Southeast,Standard_D5_v2 Cloud Services,None,Hours
2015-10-01T00:00:00Z,0,Cloud Services,4ec733e8-c70b-45ec-9cba-471a9439d08b,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,EU North,Standard_D12 Cloud Services,None,Hours
2014-12-01T00:00:00Z,0,Service Bus,d0a685ee-f093-4c5c-ba76-3ec342a75de7,"Ingress Events (in 1,000,000s)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,Standard Event Hubs,None,"1,000,000s"
2015-10-01T00:00:00Z,0,Cloud Services,e8299206-0fbe-477a-b3e5-a88bce95d152,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,JA West,Standard_D14 Cloud Services,None,Hours
2015-05-01T00:00:00Z,0,Networking,e21b5b90-24d8-4c45-aa19-6278838de1ca,Application Gateway Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US East 2,Basic Application Gateway (Medium),None,Hours
2015-06-01T00:00:00Z,0,Storage,c06c1695-162f-4b0e-a950-b56b7a1ff6f9,Premium Storage - Snapshots (GB),None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,JA West,Locally Redundant,None,GB
2014-08-01T00:00:00Z,0,Data Services,ae11fbae-49aa-4713-aec7-372109c9931f,Premium P2 Database Days,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,AU East,SQL Database,None,Days
2016-02-01T00:00:00Z,0,Virtual Machines,28722468-eae4-4c36-9459-5453244362c1,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US South Central,Standard_D13_v2 VM,None,Hours
2014-04-01T00:00:00Z,0,Azure App Service,4d6396e8-f52e-4505-986f-dde9e1bbb62a,Standard Large App Service Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BR South,,None,Hours
2015-09-01T00:00:00Z,0,Business Analytics,ad0cb59e-47aa-42b0-9f4a-451c9f9af4c9,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,JA East,D14 HDInsight,None,Hours
2015-05-01T00:00:00Z,0,Networking,cc2a802e-6a8d-47d8-a6aa-cecef8c6b0ec,Application Gateway Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,EU West,Basic Application Gateway (Medium),None,Hours
2016-02-01T00:00:00Z,0,Virtual Machines,51b394a1-a487-4d04-883b-a38c04b1d9eb,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US East 2,Standard_D3_v2 VM,None,Hours
2014-11-01T00:00:00Z,0,Data Services,78e135cc-7730-4601-90e4-3b3a1d0cdb42,Standard S2 Database Days,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,JA West,SQL Database,None,Days
2013-12-01T00:00:00Z,0,Virtual Machines,b3a9cd8b-f48b-4c83-83c7-85c830abd94a,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,JA West,A1 VM (Windows),None,Hours
2014-12-01T00:00:00Z,0,Cloud Services,812a4cb1-2073-4798-9b85-12403bf0e10a,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,AU East,A3 Cloud Services,None,Hours
2015-02-01T00:00:00Z,0,Business Analytics,d01e0c9c-66fc-45a0-91e0-43598bd91f8f,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,JA East,A6 HDInsight,None,Hours
2015-10-01T00:00:00Z,0,Cloud Services,0fb8dbaf-54ee-4dd3-815b-80d7a073c909,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BR South,Standard_D1 Cloud Services,None,Hours
2014-10-01T00:00:00Z,0,Business Analytics,33dcf51a-a44e-468e-a4f5-24041b8875d5,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,AU Southeast,A1 HDInsight,None,Hours
2014-11-01T00:00:00Z,0,Networking,c1fa2cdf-a2fb-4801-9224-67840621eeeb,HP1 Gateway Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,Virtual Network,None,Hours
2015-09-01T00:00:00Z,0,Business Analytics,99c83182-0ebc-4eba-99a6-80e0c0fa572b,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,D3 HDInsight (Non-Windows),None,Hours
2014-08-01T00:00:00Z,0,Data Services,632d368f-6336-47eb-a1ee-b063ec39eb1f,Standard S1 Database Days,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,AU East,SQL Database,None,Days
2015-10-01T00:00:00Z,0,Virtual Machines,c08405d3-05f7-456d-a92f-19e23cc8ef95,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US East 2,Standard_D1 VM,None,Hours
2016-02-01T00:00:00Z,0,Cloud Services,75d01b20-ab5e-4cba-9df7-88a0ffc00b9d,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,JA East,Standard_D3_v2 Cloud Services,None,Hours
